hprodid,hprodname,genname,gencode,saltdesc,saltcode,formdesc,formcode,stredesc,strecode,unitdesc,unitcode,edl,pndf_classification,status,pprice,sprice,packcode,packdesc,mdrprice,mdrp_dateasof,price_indicator
ATORPA0000001646TAB240000000000,ATORVASTATIN + PERINDOPRIL (as ARGININE) + AMLODIPINE (as BESILATE) 20 mg + 10 mg + 5 mg TABLET FILM COATED ,ATORVASTATIN + PERINDOPRIL (AS ARGININE) + AMLODIPINE (AS BESILATE)  ,ATORPA,,0,TABLET FILM COATED,TAB24,20 mg + 10 mg + 5 mg ,1646,,0,,,,,,0,,,,
ATORPA0000001648TAB240000000000,ATORVASTATIN + PERINDOPRIL (as ARGININE) + AMLODIPINE (as BESILATE) 20 mg + 5 mg + 5 mg TABLET FILM COATED ,ATORVASTATIN + PERINDOPRIL (AS ARGININE) + AMLODIPINE (AS BESILATE)  ,ATORPA,,0,TABLET FILM COATED,TAB24,20 mg + 5 mg + 5 mg ,1648,,0,,,,,,0,,,,
ATORPA0000001657TAB240000000000,ATORVASTATIN + PERINDOPRIL (as ARGININE) + AMLODIPINE (as BESILATE) 40 mg + 10 mg + 10 mg TABLET FILM COATED ,ATORVASTATIN + PERINDOPRIL (AS ARGININE) + AMLODIPINE (AS BESILATE)  ,ATORPA,,0,TABLET FILM COATED,TAB24,40 mg + 10 mg + 10 mg ,1657,,0,,,,,,0,,,,
BERAC00000009850000001401VIALX,BERACTANT 25 mg/mL 8 mL Vial ,BERACTANT,BERAC,,0,,0,25 mg/mL   ,985,8 mL  ,1401,,,,,,VIALX,Vial    ,,,
BETA10000001626OINTX0124500000,BETAMETHASONE + SALICYLIC ACID 0.5 mg + 30 mg/g OINTMENT 5 g ,BETAMETHASONE + SALICYLIC ACID,BETA1,,0,OINTMENT    ,OINTX,0.5 mg + 30 mg/g,1626,5 g  ,1245,,,,,,0,,,,
BETAC0000001665GELXX0036700000,BETAMETHASONE + CALCIPOTRIOL 500 mcg + 50 mcg/g GEL 30 g ,BETAMETHASONE + CALCIPOTRIOL ,BETAC,,0,GEL,GELXX,500 mcg + 50 mcg/g ,1665,30 g  ,367,,,,,,0,,,,
BETAX0000000007TAB240000000000,BETAXOLOL 20 mg TABLET FILM COATED ,BETAXOLOL ,BETAX,,0,TABLET FILM COATED,TAB24,20 mg ,7,,0,,,,,,0,,,,
BEVAC00000000340000001464VIALX,BEVACIZUMAB 400 mg 16 mL Vial,BEVACIZUMAB,BEVAC,,0,,0,400 mg,34,16 mL,1464,,,,,,VIALX,Vial,,,
BEVAC00000001390000001386VIALX,BEVACIZUMAB 100 mg 4 mL Vial,BEVACIZUMAB,BEVAC,,0,,0,100 mg,139,4 mL,1386,,,,,,VIALX,Vial,,,
CALCS00000007610000000516AMPUL,CALCITONIN (SALMON) 100 IU/mL 1 mL Ampule ,CALCITONIN (SALMON) ,CALCS,,0,,0,100 IU/mL ,761,1 mL ,516,,,,,,AMPUL,Ampule    ,,,
CALCS0000000861NS0010146600000,CALCITONIN (SALMON) 200 IU NASAL SPRAY 14 Doses ,CALCITONIN (SALMON) ,CALCS,,0,NASAL SPRAY   ,NS001,200 IU   ,861,14 Doses  ,1466,,,,,,0,,,,
CARVE0000000069CAP220000000000,CARVEDILOL 10 mg CAPSULE EXTENDED RELEASE ,CARVEDILOL,CARVE,,0,CAPSULE EXTENDED RELEASE,CAP22,10 mg,69,,0,0,,,,,0,,,,
CETUX00000004590000000011VIALX,CETUXIMAB 5 mg/mL 20 mL Vial,CETUXIMAB,CETUX,,0,,0,5 mg/mL,459,20 mL,11,,,,,,VIALX,Vial,,,
CILAZ0000000003TAB240000000000,CILAZAPRIL 2.5 mg TABLET FILM COATED ,CILAZAPRIL,CILAZ,,0,TABLET FILM COATED,TAB24,2.5 mg,3,,0,,,,,,0,,,,
CIPR10000000139CAPSU0000000000,CIPROFIBRATE 100 mg CAPSULE ,CIPROFIBRATE,CIPR1,,0,CAPSULE  ,CAPSU,100 mg,139,,0,,,,,,0,,,,
CIPR10000000139TAB490000000000,CIPROFIBRATE 100 mg TABLET ,CIPROFIBRATE,CIPR1,,0,TABLET,TAB49,100 mg,139,,0,,,,,,0,,,,
DAPAG0000000069TAB240000000000,DAPAGLIFLOZIN 10 mg TABLET FILM COATED ,DAPAGLIFLOZIN,DAPAG,,0,TABLET FILM COATED,TAB24,10 mg,69,,0,,,,,,0,,,,
DENOS00000013260000000516PFS01,DENOSUMAB 60 mg/mL 1 mL Pre-filled Syringe,DENOSUMAB,DENOS,,0,,0,60 mg/mL   ,1326,1 mL  ,516,,,,,,PFS01,Pre-filled Syringe,,,
DOXAZ0000000041TAB120000000000,DOXAZOSIN 4 mg TABLET CONTROLLED RELEASE ,DOXAZOSIN,DOXAZ,,0,TABLET CONTROLLED RELEASE,TAB12,4 mg ,41,,0,,,,,,0,,,,
DULAG0000001627SOL1400000PFS01,DULAGLUTIDE 1.5 mg/0.5 mL SOLUTION FOR INJECTION Pre-filled Syringe,DULAGLUTIDE,DULAG,,0,SOLUTION FOR INJECTION,SOL14,1.5 mg/0.5 mL ,1627,,0,,,,,,PFS01,Pre-filled Syringe,,,
EICO10000001663CAP310000000000,EICOSSAPENTAENOIC ACID (EPA) ETHYL ESTER + DOCOSAHEXAENOIC ACID (DHA) ETHYL ESTER 460 mg + 380 mg CAPSULE SOFT GELATIN ,EICOSSAPENTAENOIC ACID (EPA) ETHYL ESTER + DOCOSAHEXAENOIC ACID (DHA) ETHYL ESTER,EICO1,,0,CAPSULE SOFT GELATIN,CAP31,460 mg + 380 mg    ,1663,,0,,,,,,0,,,,
EICO10000001663CAPSU0000000000,EICOSSAPENTAENOIC ACID (EPA) ETHYL ESTER + DOCOSAHEXAENOIC ACID (DHA) ETHYL ESTER 460 mg + 380 mg CAPSULE ,EICOSSAPENTAENOIC ACID (EPA) ETHYL ESTER + DOCOSAHEXAENOIC ACID (DHA) ETHYL ESTER,EICO1,,0,CAPSULE    ,CAPSU,460 mg + 380 mg    ,1663,,0,,,,,,0,,,,
EICOS0000001663CAP310000000000,EICOSAPENTAENOIC ACID + DOCOSAHEXAENOIC ACID 460 mg + 380 mg CAPSULE SOFT GELATIN ,EICOSAPENTAENOIC ACID + DOCOSAHEXAENOIC ACID      ,EICOS,,0,CAPSULE SOFT GELATIN,CAP31,460 mg + 380 mg    ,1663,,0,,,,,,0,,,,
EICOS0000001663CAPSU0000000000,EICOSAPENTAENOIC ACID + DOCOSAHEXAENOIC ACID 460 mg + 380 mg CAPSULE ,EICOSAPENTAENOIC ACID + DOCOSAHEXAENOIC ACID      ,EICOS,,0,CAPSULE    ,CAPSU,460 mg + 380 mg    ,1663,,0,,,,,,0,,,,
EPLER0000000021TAB240000000000,EPLERENONE 25 mg TABLET FILM COATED ,EPLERENONE,EPLER,,0,TABLET FILM COATED,TAB24,25 mg,21,,0,,,,,,0,,,,
EPLER0000000050TAB240000000000,EPLERENONE 50 mg TABLET FILM COATED ,EPLERENONE ,EPLER,,0,TABLET FILM COATED,TAB24,50 mg,50,,0,,,,,,0,,,,
ERDOS0000001640SUS140046900000,ERDOSTEINE 175 mg/5 mL SUSPENSION 60 mL ,ERDOSTEINE,ERDOS,,0,SUSPENSION,SUS14,175 mg/5 mL  ,1640,60 mL  ,469,,,,,,0,,,,
ERLOT0000000215TAB240000000000,ERLOTINIB 150 mg TABLET FILM COATED ,ERLOTINIB,ERLOT,,0,TABLET FILM COATED,TAB24,150 mg   ,215,   ,0,,,,,,0,,,,
ETANE00000016520000000094PFS01,ETANERCEPT 25 mg/0.5 mL 0.5 mL Pre-filled Syringe,ETANERCEPT,ETANE,,0,,0,25 mg/0.5 mL  ,1652,0.5 mL  ,94,,,,,,PFS01,Pre-filled Syringe,,,
EVOLO0000001639SOL140000000000,EVOLOCUMAB 140 mg/mL SOLUTION FOR INJECTION ,EVOLOCUMAB,EVOLO,,0,SOLUTION FOR INJECTION,SOL14,140 mg/mL,1639,,0,,,,,,0,,,,
EZET10000001443TAB240000000000,EZETIMIBE + SIMVASTATIN 10 mg + 40 mg TABLET FILM COATED ,EZETIMIBE + SIMVASTATIN        ,EZET1,,0,TABLET FILM COATED,TAB24,10 mg + 40 mg    ,1443,,0,,,,,,0,,,,
FEME10000001454TAB220000000000,FELODIPINE + METOPROLOL 5 mg + 50 mg TABLET EXTENDED RELEASE ,FELODIPINE + METOPROLOL,FEME1,,0,TABLET EXTENDED RELEASE,TAB22,5 mg + 50 mg,1454,,0,0,,,,,0,,,,
FENOF0000000004MICRO0000000000,FENOFIBRATE 200 mg MICRONIZED CAPSULE ,FENOFIBRATE,FENOF,,0,MICRONIZED CAPSULE ,MICRO,200 mg,4,,0,,,,,,0,,,,
FENOF0000000015CAPSU0000000000,FENOFIBRATE 250 mg CAPSULE ,FENOFIBRATE,FENOF,,0,CAPSULE  ,CAPSU,250 mg,15,,0,,,,,,0,,,,
FIMAS0000000062TAB240000000000,FIMASARTAN 60 mg TABLET FILM COATED ,FIMASARTAN ,FIMAS,,0,TABLET FILM COATED,TAB24,60 mg ,62,,0,,,,,,0,,,,
FIMAS0000000199TAB240000000000,FIMASARTAN 120 mg TABLET FILM COATED ,FIMASARTAN ,FIMAS,,0,TABLET FILM COATED,TAB24,120 mg,199,,0,,,,,,0,,,,
FLUTI00000016660000000361NEB01,FLUTICASONE 500 mcg/2 mL 2 mL NEBULE,FLUTICASONE,FLUTI,,0,,0,500 mcg/2 mL  ,1666,2 mL  ,361,,,,,,NEB01,NEBULE,,,
FORML0000001635DRYPO0000000000,FORMOTEROL 12 mcg DRY POWDER FOR INHALATION CAPSULE ,FORMOTEROL,FORML,,0,DRY POWDER FOR INHALATION CAPSULE,DRYPO,12 mcg   ,1635,   ,0,,,,,,0,,,,
GEMFI0000000028TAB240000000000,GEMFIBROZIL 300 mg TABLET FILM COATED ,GEMFIBROZIL,GEMFI,,0,TABLET FILM COATED,TAB24,300 mg,28,,0,,,,,,0,,,,
GEMFI0000000061CAPSU0000000000,GEMFIBROZIL 600 mg CAPSULE ,GEMFIBROZIL,GEMFI,,0,CAPSULE  ,CAPSU,600 mg,61,,0,,,,,,0,,,,
GEMFI0000001567CAPSU0000000000,GEMFIBROZIL 900 mg CAPSULE ,GEMFIBROZIL,GEMFI,,0,CAPSULE  ,CAPSU,900 mg,1567,,0,,,,,,0,,,,
GEMFI0000001567TAB240000000000,GEMFIBROZIL 900 mg TABLET FILM COATED ,GEMFIBROZIL,GEMFI,,0,TABLET FILM COATED,TAB24,900 mg,1567,,0,,,,,,0,,,,
GEMIG0000000050TAB240000000000,GEMIGLIPTIN 50 mg TABLET FILM COATED ,GEMIGLIPTIN,GEMIG,,0,TABLET FILM COATED,TAB24,50 mg,50,,0,,,,,,0,,,,
GLIM30000001588SUS890000000000,GLIMEPIRIDE + METFORMIN HYDROCHLORIDE 2 mg + 500 mg SUSTAINED-RELEASE CAPSULE ,GLIMEPIRIDE + METFORMIN HYDROCHLORIDE       ,GLIM3,,0,SUSTAINED-RELEASE CAPSULE   ,SUS89,2 mg + 500 mg    ,1588,,0,,,,,,0,,,,
GLIM30000001588TAB220000000000,GLIMEPIRIDE + METFORMIN HYDROCHLORIDE 2 mg + 500 mg TABLET EXTENDED RELEASE ,GLIMEPIRIDE + METFORMIN HYDROCHLORIDE       ,GLIM3,,0,TABLET EXTENDED RELEASE,TAB22,2 mg + 500 mg    ,1588,,0,,,,,,0,,,,
GLIM30000001588TAB550000000000,GLIMEPIRIDE + METFORMIN HYDROCHLORIDE 2 mg + 500 mg PROLONGED-RELEASE TABLET ,GLIMEPIRIDE + METFORMIN HYDROCHLORIDE       ,GLIM3,,0,PROLONGED-RELEASE TABLET,TAB55,2 mg + 500 mg    ,1588,,0,,,,,,0,,,,
GLIME0000000033TAB240000000000,GLIMEPIRIDE 3 mg TABLET FILM COATED ,GLIMEPIRIDE,GLIME,,0,TABLET FILM COATED,TAB24,3 mg,33,,0,,,,,,0,,,,
GLIME0000000252TAB240000000000,GLIMEPIRIDE 1 mg TABLET FILM COATED ,GLIMEPIRIDE,GLIME,,0,TABLET FILM COATED,TAB24,1 mg,252,,0,,,,,,0,,,,
GLIPI0000000056TAB120000000000,GLIPIZIDE 5 mg TABLET CONTROLLED RELEASE ,GLIPIZIDE,GLIPI,,0,TABLET CONTROLLED RELEASE,TAB12,5 mg,56,,0,,,,,,0,,,,
GLIPI0000000069TAB120000000000,GLIPIZIDE 10 mg TABLET CONTROLLED RELEASE ,GLIPIZIDE,GLIPI,,0,TABLET CONTROLLED RELEASE,TAB12,10 mg,69,,0,,,,,,0,,,,
GOLIM00000016640000000094PFS04,GOLIMUMAB 50 mg/0.5 mL 0.5 mL Pre-Filled Auto Injector ,GOLIMUMAB,GOLIM,,0,,0,50 mg/0.5 mL,1664,0.5 mL ,94,,,,,,PFS04,Pre-Filled Auto Injector  ,,,
HYDRS0000001651TAB240000000000,HYDROFLUMETHIAZIDE + SPIRONOLACTONE 25 mg + 25 mg TABLET FILM COATED ,HYDROFLUMETHIAZIDE + SPIRONOLACTONE ,HYDRS,,0,TABLET FILM COATED,TAB24,25 mg + 25 mg ,1651,,0,,,,,,0,,,,
IBANA00000016680000000842VIALX,IDRONIC ACID 6 mg/6 mL 6 mL Vial ,IDRONIC ACID,IBANA,,0,,0,6 mg/6 mL  ,1668,6 mL  ,842,,,,,,VIALX,Vial  ,,,
IMIDA0000000056TAB490000000000,IMIDAPRIL 5 mg TABLET ,IMIDAPRIL ,IMIDA,,0,TABLET,TAB49,5 mg,56,,0,,,,,,0,,,,
IMIDA0000000069TAB490000000000,IMIDAPRIL 10 mg TABLET ,IMIDAPRIL ,IMIDA,,0,TABLET,TAB49,10 mg,69,,0,,,,,,0,,,,
INDAA0000001543TAB520000000000,INDAPAMIDE + AMLODIPINE 1.5 mg + 5 mg TABLET MODIFIED RELEASE ,INDAPAMIDE + AMLODIPINE,INDAA,,0,TABLET MODIFIED RELEASE,TAB52,1.5 mg + 5 mg ,1543,,0,,,,,,0,,,,
INDAA0000001544TAB520000000000,INDAPAMIDE + AMLODIPINE 1.5 mg + 10 mg TABLET MODIFIED RELEASE ,INDAPAMIDE + AMLODIPINE,INDAA,,0,TABLET MODIFIED RELEASE,TAB52,1.5 mg + 10 mg,1544,,0,,,,,,0,,,,
INDAC0000000028INH980000000000,INDACATEROL 300 mg INHALATION POWDER CAPSULE ,INDACATEROL,INDAC,,0,INHALATION POWDER CAPSULE  ,INH98,300 mg   ,28,   ,0,,,,,,0,,,,
INDAC0000000215INH980000000000,INDACATEROL 150 mg INHALATION POWDER CAPSULE ,INDACATEROL,INDAC,,0,INHALATION POWDER CAPSULE  ,INH98,150 mg   ,215,   ,0,,,,,,0,,,,
INDAP0000001643TAB240000000000,INDAPAMIDE + PERINDOPRIL 2.5 mg 10 mg TABLET FILM COATED ,INDAPAMIDE + PERINDOPRIL        ,INDAP,,0,TABLET FILM COATED,TAB24,2.5 mg 10 mg     ,1643,,0,,,,,,0,,,,
INS1800000007610000000388PFS05,INSULIN ASPART 100 IU/mL 3 mL Pre-filled Pen ,INSULIN ASPART         ,INS18,,0,,0,100 IU/mL,761,3 mL     ,388,,,,,,PFS05,Pre-filled Pen   ,,,
INS1900000016320000000388PFS05,INSULIN DEGLUDEC 100 U/mL 3 mL Pre-filled Pen ,INSULIN DEGLUDEC         ,INS19,,0,,0,100 U/mL   ,1632,3 mL   ,388,,,,,,PFS05,Pre-filled Pen   ,,,
INSCR00000007610000000388PFS05,INSULIN ASPART + INSULIN ASPART PROTAMINE CRYSTALLINE 100 IU/mL 3 mL Pre-filled Pen ,INSULIN ASPART + INSULIN ASPART PROTAMINE CRYSTALLINE    ,INSCR,,0,,0,100 IU/mL,761,3 mL     ,388,,,,,,PFS05,Pre-filled Pen   ,,,
INSPR00000007610000000195VIALX,INSULIN LISPRO 100 IU/mL 10 mL Vial ,INSULIN LISPRO         ,INSPR,,0,,0,100 IU/mL    ,761,10 mL  ,195,,,,,,VIALX,Vial    ,,,
INSPR00000007610000000388PFS05,INSULIN LISPRO 100 IU/mL 3 mL Pre-filled Pen ,INSULIN LISPRO         ,INSPR,,0,,0,100 IU/mL,761,3 mL     ,388,,,,,,PFS05,Pre-filled Pen   ,,,
INSU00000007610000000388PFS05,INSULIN GLULISINE 100 IU/mL 3 mL Pre-filled Pen ,INSULIN GLULISINE         ,INSU,,0,,0,100 IU/mL,761,3 mL     ,388,,,,,,PFS05,Pre-filled Pen   ,,,
INSU30000001633SOL140000000000,INSULIN GLARGINE 100 units per 33 mcg/mL SOLUTION FOR INJECTION ,INSULIN GLARGINE,INSU3,,0,SOLUTION FOR INJECTION,SOL14,100 units per 33 mcg/mL,1633,,0,,,,,,0,,,,
INSU30000001634SOL140000000000,INSULIN GLARGINE 100 units per 50 mcg/ mL SOLUTION FOR INJECTION ,INSULIN GLARGINE,INSU3,,0,SOLUTION FOR INJECTION,SOL14,100 units per 50 mcg/ mL,1634,,0,,,,,,0,,,,
INSU400000016320000000388PFS05,INSULIN DETEMIR 100 U/mL 3 mL Pre-filled Pen ,INSULIN DETEMIR         ,INSU4,,0,,0,100 U/mL,1632,3 mL     ,388,,,,,,PFS05,Pre-filled Pen   ,,,
INSU50000001671SOL140000000000,BIPHASIC INSULIN ASPART 50 100 Units/mL SOLUTION FOR INJECTION ,BIPHASIC INSULIN ASPART 50 ,INSU5,,0,SOLUTION FOR INJECTION,SOL14,100 Units/mL      ,1671,,0,,,,,,0,,,,
INSUL0000001654SOL320000000000,INSULIN GLARGINE + LIXISENATIDE 3.64 mg (equivalent to 100 Units of Insulin glargine/33 mcg per mL) SOLUTION ,INSULIN GLARGINE + LIXISENATIDE       ,INSUL,,0,SOLUTION,SOL32,3.64 mg (equivalent to 100 Units of Insulin glargine/33 mcg per mL),1654,,0,,,,,,0,,,,
INSUL0000001655SOL320000000000,INSULIN GLARGINE + LIXISENATIDE 3.64 mg (equivalent to 100 Units of Insulin glargine/50 mcg per mL) SOLUTION ,INSULIN GLARGINE +  LIXISENATIDE       ,INSUL,,0,SOLUTION,SOL32,3.64 mg (equivalent to 100 Units of Insulin glargine/50 mcg per mL),1655,,0,,,,,,0,,,,
IVABR0000000056TAB240000000000,IVABRADINE 5 mg TABLET FILM COATED ,IVABRADINE,IVABR,,0,TABLET FILM COATED,TAB24,5 mg   ,56,   ,0,,,,,,0,,,,
IVABR0000001458TAB240000000000,IVABRADINE 7.5 mg TABLET FILM COATED ,IVABRADINE,IVABR,,0,TABLET FILM COATED,TAB24,7.5 mg   ,1458,   ,0,,,,,,0,,,,
LACID0000000026TAB490000000000,LACIDIPINE 2 mg TABLET ,LACIDIPINE ,LACID,,0,TABLET,TAB49,2 mg ,26,,0,,,,,,0,,,,
LACID0000000041TAB490000000000,LACIDIPINE 4 mg TABLET ,LACIDIPINE ,LACID,,0,TABLET,TAB49,4 mg,41,,0,,,,,,0,,,,
LACID0000000069TAB490000000000,LACIDIPINE 10 mg TABLET ,LACIDIPINE ,LACID,,0,TABLET,TAB49,10 mg,69,,0,,,,,,0,,,,
LAPAT0000000015TAB240000000000,LAPATANIB 250 mg TABLET FILM COATED ,LAPATANIB,LAPAT,,0,TABLET FILM COATED,TAB24,250 mg ,15,,0,,,,,,0,,,,
LENOG00000016530000000516VIALX,LENOGRASTIM 263 mcg/mL 1 mL Vial ,LENOGRASTIM,LENOG,,0,,0,263 mcg/mL   ,1653,1 mL  ,516,,,,,,VIALX,Vial    ,,,
LERCA0000000007TAB490000000000,LERCANIDIPINE 20 mg TABLET ,LERCANIDIPINE ,LERCA,,0,TABLET,TAB49,20 mg,7,,0,,,,,,0,,,,
LERCA0000000069TAB490000000000,LERCANIDIPINE 10 mg TABLET ,LERCANIDIPINE ,LERCA,,0,TABLET,TAB49,10 mg ,69,,0,,,,,,0,,,,
LINAN0000000056TAB240000000000,LINAGLIPTIN 5 mg TABLET FILM COATED ,LINAGLIPTIN,LINAN,,0,TABLET FILM COATED,TAB24,5 mg,56,,0,,,,,,0,,,,
LINAN0000000056TAB490000000000,LINAGLIPTIN 5 mg TABLET ,LINAGLIPTIN,LINAN,,0,TABLET,TAB49,5 mg ,56,,0,,,,,,0,,,,
LIXIS0000001628SOL140000000000,LIXISENATIDE 10 mcg + 0.2 mL (0.15 mg/3 mL) SOLUTION FOR INJECTION ,LIXISENATIDE,LIXIS,,0,SOLUTION FOR INJECTION,SOL14,10 mcg + 0.2 mL (0.15 mg/3 mL) ,1628,,0,,,,,,0,,,,
LIXIS0000001644SOL140000000000,LIXISENATIDE 20 mcg + 0.2 mL SOLUTION FOR INJECTION ,LIXISENATIDE,LIXIS,,0,SOLUTION FOR INJECTION,SOL14,20 mcg + 0.2 mL ,1644,,0,,,,,,0,,,,
MANID0000000007TAB490000000000,MANIDIPINE 20 mg TABLET ,MANIDIPINE,MANID,,0,TABLET,TAB49,20 mg,7,,0,,,,,,0,,,,
MANID0000000069TAB490000000000,MANIDIPINE 10 mg TABLET ,MANIDIPINE,MANID,,0,TABLET,TAB49,10 mg,69,,0,,,,,,0,,,,
METOP0000000050POWFI0000000000,METOPROLOL 50 mg POWDER FOR INJECTION ,METOPROLOL ,METOP,,0,POWDER FOR INJECTION ,POWFI,50 mg ,50,,0,,,,,,0,,,,
MORPH0000000031TAB520000000000,MORPHINE 30 mg TABLET MODIFIED RELEASE ,MORPHINE,MORPH,,0,TABLET MODIFIED RELEASE,TAB52,30 mg   ,31,   ,0,,,,,,0,,,,
MORPH0000000069TAB520000000000,MORPHINE 10 mg TABLET MODIFIED RELEASE ,MORPHINE,MORPH,,0,TABLET MODIFIED RELEASE,TAB52,10 mg   ,69,   ,0,,,,,,0,,,,
MYA010000000383TAB960000000000,MYCOPHENOLIC ACID 360 mg TABLET ENTERIC COATED ,MYCOPHENOLIC ACID ,MYA01,,0,TABLET  ENTERIC COATED ,TAB96,360 mg   ,383,   ,0,,,,,,0,,,,
NALO10000001437TAB550000000000,NALOXONE + OXYCODONE 5 mg + 10 mg PROLONGED-RELEASE TABLET ,NALOXONE + OXYCODONE ,NALO1,,0,PROLONGED-RELEASE TABLET,TAB55,5 mg + 10 mg,1437,   ,0,,,,,,0,,,,
NALO10000001442TAB550000000000,NALOXONE + OXYCODONE 10 mg + 20 mg PROLONGED-RELEASE TABLET ,NALOXONE + OXYCODONE ,NALO1,,0,PROLONGED-RELEASE TABLET,TAB55,10 mg + 20 mg,1442,   ,0,,,,,,0,,,,
NALO10000001642TAB550000000000,NALOXONE + OXYCODONE 2.5 mg + 5 mg PROLONGED-RELEASE TABLET ,NALOXONE + OXYCODONE ,NALO1,,0,PROLONGED-RELEASE TABLET,TAB55,2.5 mg + 5 mg,1642,   ,0,,,,,,0,,,,
NALO10000001647TAB550000000000,NALOXONE + OXYCODONE 20 mg + 40 mg PROLONGED-RELEASE TABLET ,NALOXONE + OXYCODONE ,NALO1,,0,PROLONGED-RELEASE TABLET,TAB55,20 mg + 40 mg,1647,   ,0,,,,,,0,,,,
NICOT0000000047TAB220000000000,NICOTINIC ACID 500 mg TABLET EXTENDED RELEASE ,NICOTINIC ACID         ,NICOT,,0,TABLET EXTENDED RELEASE,TAB22,500 mg       ,47,,0,,,,,,0,,,,
NICOT0000000047TAB490000000000,NICOTINIC ACID 500 mg TABLET ,NICOTINIC ACID         ,NICOT,,0,TABLET,TAB49,500 mg       ,47,,0,,,,,,0,,,,
NICOT0000000050TAB490000000000,NICOTINIC ACID 50 mg TABLET ,NICOTINIC ACID         ,NICOT,,0,TABLET,TAB49,50 mg       ,50,,0,,,,,,0,,,,
NICOT0000000139TAB490000000000,NICOTINIC ACID 100 mg TABLET ,NICOTINIC ACID         ,NICOT,,0,TABLET,TAB49,100 mg       ,139,,0,,,,,,0,,,,
NIMOD0000000031TAB240000000000,NIMODIPINE 30 mg TABLET FILM COATED ,NIMODIPINE,NIMOD,,0,TABLET FILM COATED,TAB24,30 mg,31,,0,,,,,,0,,,,
OCTRE00000000070000000000VIALX,OCTREOTIDE 20 mg Vial ,OCTREOTIDE,OCTRE,,0,,0,20 mg   ,7,   ,0,,,,,,VIALX,Vial    ,,,
OLME40000001658TAB240000000000,OLMESARTAN MEDOXOMIL + AMLODIPINE BESILATE + HYDROCHLOROTHIAZIDE 40 mg + 10 mg + 12.5 mg TABLET FILM COATED ,OLMESARTAN MEDOXOMIL + AMLODIPINE BESILATE + HYDROCHLOROTHIAZIDE,OLME4,,0,TABLET FILM COATED,TAB24,40 mg + 10 mg + 12.5 mg,1658,,0,0,,,,,0,,,,
OLME40000001659TAB240000000000,OLMESARTAN MEDOXOMIL + AMLODIPINE BESILATE + HYDROCHLOROTHIAZIDE 40 mg + 5 mg + 12.5 mg TABLET FILM COATED ,OLMESARTAN MEDOXOMIL + AMLODIPINE BESILATE + HYDROCHLOROTHIAZIDE,OLME4,,0,TABLET FILM COATED,TAB24,40 mg + 5 mg + 12.5 mg,1659,,0,0,,,,,0,,,,
OLMES0000000036TAB490000000000,OLMESARTAN MEDOXOMIL 40 mg TABLET ,OLMESARTAN MEDOXOMIL,OLMES,,0,TABLET,TAB49,40 mg,36,,0,0,,,,,0,,,,
OXYCO0000000069TAB120000000000,OXYCODONE 10 mg TABLET CONTROLLED RELEASE ,OXYCODONE,OXYCO,,0,TABLET CONTROLLED RELEASE,TAB12,10 mg   ,69,   ,0,,,,,,0,,,,
OXYCO00000001940000000361VIALX,OXYCODONE 10 mg/mL 2 mL Vial ,OXYCODONE,OXYCO,,0,,0,10 mg/mL   ,194,2 mL  ,361,,,,,,VIALX,Vial    ,,,
OXYCO00000001940000000516VIALX,OXYCODONE 10 mg/mL 1 mL Vial ,OXYCODONE,OXYCO,,0,,0,10 mg/mL   ,194,1 mL  ,516,,,,,,VIALX,Vial    ,,,
PALON00000016690000000122VIALX,PALONOSETRON 75 mcg/1.5 mL 1.5 mL Vial ,PALONOSETRON,PALON,,0,,0,75 mcg/1.5 mL  ,1669,1.5 mL  ,122,,,,,,VIALX,Vial    ,,,
PANIT00000011990000000060VIALX,PANITUMUMAB 20 mg/mL 5 mL Vial ,PANITUMUMAB,PANIT,,0,,0,20 mg/mL   ,1199,5 mL  ,60,,,,,,VIALX,Vial    ,,,
PAREC0000000036CAPSU0000000000,PARECOXIB 40 mg CAPSULE ,PARECOXIB,PAREC,,0,CAPSULE    ,CAPSU,40 mg   ,36,   ,0,,,,,,0,,,,
PERI80000001630TAB240000000000,PERINDOPRIL (as ARGININE) + INDAPAMIDE + AMLODIPINE (as BESILATE) 10 mg + 2.5 mg + 10 mg TABLET FILM COATED ,PERINDOPRIL (AS ARGININE) + INDAPAMIDE + AMLODIPINE (AS BESILATE),PERI8,,0,TABLET FILM COATED,TAB24,10 mg + 2.5 mg + 10 mg,1630,,0,0,,,,,0,,,,
PERTU00000007850000001465VIALX,PERTUZUMAB 30 mg/mL 14 mL Vial ,PERTUZUMAB,PERTU,,0,,0,30 mg/mL   ,785,14 mL  ,1465,,,,,,VIALX,Vial    ,,,
PINDO0000000056TAB490000000000,PINDOLOL 5 mg TABLET ,PINDOLOL ,PINDO,,0,TABLET,TAB49,5 mg ,56,,0,,,,,,0,,,,
PITAV0000000026TAB490000000000,PITAVASTATIN CALCIUM 2 mg TABLET ,PITAVASTATIN CALCIUM         ,PITAV,,0,TABLET,TAB49,2 mg       ,26,,0,,,,,,0,,,,
PITAV0000000041TAB490000000000,PITAVASTATIN CALCIUM 4 mg TABLET ,PITAVASTATIN CALCIUM         ,PITAV,,0,TABLET,TAB49,4 mg       ,41,,0,,,,,,0,,,,
PROBU0000000015TAB490000000000,PROBUCOL 250 mg TABLET ,PROBUCOL,PROBU,,0,TABLET,TAB49,250 mg,15,,0,,,,,,0,,,,
